;imagen;toponimo;0;1;2;3;4;5;6;7;num_caract;image;lon_text;lat_text;PERCENTAGE;COINCIDENCE;category;type_cat
1916;c-2070 f-262.jpg;VEREDA ARGENTINA LINDSY;942.0;422.0;1458.0;480.0;1451.0;534.0;936.0;486.0;23;c-2070 f-262;-755.911.915.581.854;3.713.126.296.757.280;5.217.391.304.347.820;;;
1917;c-2070 f-262.jpg;CAMPO ALLORE;1168.0;491.0;1392.0;516.0;1386.0;564.0;1163.0;538.0;12;c-2070 f-262;-7.558.401.535.239.970;3.710.925.212.577.790;8.333.333.333.333.330;CAMPO ALEGRE;Vereda;CATALOGO
1918;c-2070 f-262.jpg;CULTIVOS CRITES LA;1154.0;543.0;1731.0;604.0;1724.0;663.0;1147.0;590.0;18;c-2070 f-262;-7.558.445.989.612.090;3.709.266.424.500.490;5.263.157.894.736.840;;;
1919;c-2070 f-262.jpg;ARGENTINA LINDAY;938.0;527.0;1379.0;594.0;1373.0;646.0;932.0;588.0;16;c-2070 f-262;-7.559.131.857.067.710;3.709.776.820.831.960;62.5;;;
1920;c-2070 f-262.jpg;PE DREGOSA;1535.0;675.0;1721.0;737.0;1717.0;765.0;1526.0;704.0;10;c-2070 f-262;-7.557.236.195.627.870;3.705.055.654.765.800;80.0;PEDREGOSO;Caño;CATALOGO
1921;c-2070 f-262.jpg;VEREDA;2147.0;1566.0;2395.0;1613.0;2391.0;1659.0;2141.0;1615.0;6;c-2070 f-262;-7.555.292.904.503.610;36.766.329.590.566.600;7.142.857.142.857.140;VERADAR;Sitio;CATALOGO
1922;c-2070 f-262.jpg;LA MESA DE AGUASO;2254.0;777.0;2664.0;957.0;2647.0;999.0;2239.0;820.0;17;c-2070 f-262;-75.549.531.460.881;3.701.801.878.152.630;7.647.058.823.529.410;MESA DE AGUAYO;Vereda;CATALOGO
1923;c-2070 f-262.jpg;CRETES;1706.0;740.0;1733.0;602.0;1769.0;609.0;1740.0;748.0;6;c-2070 f-262;-7.556.693.217.225.510;37.029.821.696.691.700;7.142.857.142.857.140;CARATES;Nombre;CATALOGO
1924;c-2070 f-262.jpg;JALINIA;1467.0;709.0;1653.0;738.0;1649.0;771.0;1462.0;745.0;7;c-2070 f-262;-7.557.452.116.863.900;3.703.971.062.561.410;7.142.857.142.857.140;SALINA;Cañada;CATALOGO
1925;c-2070 f-262.jpg;JAZMINEA;1498.0;760.0;1619.0;758.0;1620.0;783.0;1498.0;786.0;8;c-2070 f-262;-7.557.353.682.182.770;37.023.441.742.548.300;75.0;JAZMINAL;Sitio;CATALOGO
1926;c-2070 f-262.jpg;PUESTO SALUD;1266.0;783.0;1420.0;788.0;1419.0;815.0;1266.0;812.0;12;c-2070 f-262;-755.809.035.463.511;37.016.104.795.283.300;7.692.307.692.307.690;PUERTO SALADO;Sitio;CATALOGO
1927;c-2070 f-262.jpg;LAS PAVAS;1498.0;792.0;1630.0;822.0;1621.0;856.0;1490.0;819.0;9;c-2070 f-262;-7.557.353.682.182.770;37.013.233.815.918.700;7.777.777.777.777.770;LAS DAMAS;Vereda;CATALOGO
1928;c-2070 f-262.jpg;POTRERITO;2080.0;856.0;2368.0;986.0;2343.0;1046.0;2060.0;912.0;9;c-2070 f-262;-7.555.505.650.427.350;3.699.281.796.265.960;100.0;POTRERITO;Sitio;CATALOGO
1929;c-2070 f-262.jpg;HOWVIS;1188.0;738.0;1187.0;610.0;1229.0;610.0;1230.0;738.0;6;c-2070 f-262;-7.558.338.028.994.080;37.030.459.692.106.100;5.714.285.714.285.710;;;
1930;c-2070 f-262.jpg;PARASOL ENDAL;949.0;784.0;1114.0;813.0;1110.0;833.0;946.0;805.0;13;c-2070 f-262;-7.559.096.928.632.470;37.015.785.797.576.100;56.25;;;
1931;c-2070 f-262.jpg;ADVENTISTA;994.0;834.0;1123.0;859.0;1119.0;879.0;991.0;852.0;10;c-2070 f-262;-7.558.954.039.579.220;36.999.835.912.217.400;100.0;ADVENTISTA;Sitio;CATALOGO
1932;c-2070 f-262.jpg;LINDOSAZ;2183.0;1009.0;2333.0;1048.0;2322.0;1089.0;2173.0;1050.0;8;c-2070 f-262;-7.555.178.593.261.010;36.944.011.313.462.100;87.5;LINDOSA;Sitio;CATALOGO
1933;c-2070 f-262.jpg;PARAGAR BEJANIA;935.0;870.0;1178.0;902.0;1175.0;925.0;932.0;893.0;15;c-2070 f-262;-7.559.141.383.004.600;3.698.835.199.475.920;53.333.333.333.333.300;;;
1934;c-2070 f-262.jpg;SEJANIA;1213.0;908.0;1310.0;924.0;1306.0;946.0;1209.0;930.0;7;c-2070 f-262;-755.825.864.618.672;36.976.230.081.886.600;7.142.857.142.857.140;BETANIA;Sitio;CATALOGO
1935;c-2070 f-262.jpg;POTRERITE;2215.0;1053.0;2354.0;1104.0;2340.0;1141.0;2201.0;1091.0;9;c-2070 f-262;-7.555.076.983.267.580;3.692.997.541.434.650;8.888.888.888.888.880;POTRERITO;Sitio;CATALOGO
1936;c-2070 f-262.jpg;SPILCION DE POL LL LIMON;519.0;851.0;1071.0;910.0;1067.0;939.0;519.0;880.0;24;c-2070 f-262;-7.560.462.312.919.130;36.994.412.951.195.500;53.333.333.333.333.300;;;
1937;c-2070 f-262.jpg;MELON BETANIA;1072.0;929.0;1502.0;995.0;1493.0;1050.0;1064.0;981.0;13;c-2070 f-262;-755.870.636.522.025;3.696.953.113.003.600;6.923.076.923.076.920;;;
1938;c-2070 f-262.jpg;AGUAYO RU;2185.0;1105.0;2410.0;1227.0;2392.0;1272.0;2162.0;1150.0;9;c-2070 f-262;-7.555.172.242.636.420;36.913.387.533.573.500;6.666.666.666.666.660;;;
1939;c-2070 f-262.jpg;RISARALDAS;1221.0;1010.0;1366.0;1036.0;1360.0;1070.0;1215.0;1044.0;10;c-2070 f-262;-7.558.233.243.688.360;36.943.692.315.754.900;90.0;RISARALDA;Sitio;CATALOGO
1940;c-2070 f-262.jpg;PARALSO;1651.0;1088.0;1770.0;1098.0;1767.0;1131.0;1649.0;1121.0;7;c-2070 f-262;-755.686.785.940.171;36.918.810.494.595.400;8.571.428.571.428.570;PARAÍSO;Vereda;CATALOGO
1941;c-2070 f-262.jpg;LULTIVOSQ;1186.0;1094.0;1402.0;1131.0;1396.0;1163.0;1180.0;1125.0;9;c-2070 f-262;-7.558.344.379.618.670;36.916.896.508.352.400;58.333.333.333.333.300;;;
1942;c-2070 f-262.jpg;PRENDS;1439.0;1125.0;1519.0;1137.0;1517.0;1155.0;1436.0;1143.0;6;c-2070 f-262;-7.557.541.025.608.150;36.907.007.579.430.000;7.142.857.142.857.140;PERENAS;Sabana;CATALOGO
1943;c-2070 f-262.jpg;HELE CHA LES;1420.0;1167.0;1568.0;1228.0;1560.0;1250.0;1412.0;1189.0;12;c-2070 f-262;-755.760.135.654.175;36.893.609.675.728.700;8.333.333.333.333.330;HELECHALES;Sitio;CATALOGO
1944;c-2070 f-262.jpg;PUESTO DE SALUD EL LIMONAZ;451.0;1074.0;1008.0;1147.0;1003.0;1179.0;449.0;1103.0;26;c-2070 f-262;-7.560.678.234.155.160;36.923.276.462.495.900;6.551.724.137.931.030;;;
1945;c-2070 f-262.jpg;BELLA VISTAGLADUN LAVOR;1541.0;1233.0;2180.0;1236.0;2179.0;1342.0;1540.0;1338.0;23;c-2070 f-262;-7.557.217.143.754.100;36.872.555.827.055.300;5.652.173.913.043.470;;;
1946;c-2070 f-262.jpg;HELECHAL;1303.0;1264.0;1437.0;1234.0;1445.0;1274.0;1310.0;1303.0;8;c-2070 f-262;-7.557.972.868.080.200;36.862.666.898.132.900;100.0;HELECHAL;Quebrada;CATALOGO
1947;c-2070 f-262.jpg;TEMPLO ADVENTISTA;488.0;1188.0;838.0;1240.0;832.0;1277.0;482.0;1225.0;17;c-2070 f-262;-7.560.560.747.600.260;36.886.910.723.878.100;5.882.352.941.176.470;;;
1948;c-2070 f-262.jpg;YDA LA FLORIDA;2359.0;1430.0;2706.0;1489.0;2694.0;1554.0;2349.0;1493.0;14;c-2070 f-262;-7.554.619.738.297.170;3.680.971.327.874.220;7.142.857.142.857.140;LA FLORIDA;Vereda;CATALOGO
1949;c-2070 f-262.jpg;LIP DIA PALESTINA;467.0;1220.0;867.0;1285.0;860.0;1326.0;461.0;1257.0;17;c-2070 f-262;-7.560.627.429.158.440;36.876.702.797.248.600;7.058.823.529.411.760;LA PALESTINA;Sitio;CATALOGO
1950;c-2070 f-262.jpg;HELECUALES;1315.0;1316.0;1454.0;1313.0;1455.0;1348.0;1316.0;1351.0;10;c-2070 f-262;-7.557.934.764.332.670;36.846.079.017.359.900;90.0;HELECHALES;Sitio;CATALOGO
1951;c-2070 f-262.jpg;LA ESPERANZA;1106.0;1321.0;1251.0;1345.0;1248.0;1368.0;1102.0;1345.0;12;c-2070 f-262;-7.558.598.404.602.230;36.844.484.028.824.000;75.0;LA ESMERALDA;Vereda;CATALOGO
1952;c-2070 f-262.jpg;ESCUELA CANADA;435.0;1275.0;824.0;1331.0;817.0;1378.0;428.0;1321.0;14;c-2070 f-262;-7.560.729.039.151.870;36.859.157.923.354.000;6.428.571.428.571.420;;;
1953;c-2070 f-262.jpg;PLAZA DE MERCADO;460.0;1335.0;850.0;1393.0;843.0;1440.0;453.0;1379.0;16;c-2070 f-262;-7.560.649.656.344.500;36.840.018.060.923.600;100.0;PLAZA DE MERCADO;Sitio;CATALOGO
1954;c-2070 f-262.jpg;CAB BONAL;1176.0;1441.0;1339.0;1528.0;1326.0;1555.0;1162.0;1465.0;9;c-2070 f-262;-755.837.613.274.162;3.680.620.430.396.330;7.777.777.777.777.770;CARBONAL;Quebrada;CATALOGO
1955;c-2070 f-262.jpg;PARIQUE ANTONIO BASTIDAS CARLOSKLPEAQ EL SALTO;446.0;1404.0;1231.0;1566.0;1219.0;1667.0;419.0;1446.0;46;c-2070 f-262;-7.560.694.110.716.630;3.681.800.721.912.870;39.130.434.782.608.600;;;
1956;c-2070 f-262.jpg;GUACAMAYASCONRA;1100.0;1475.0;1320.0;1587.0;1301.0;1621.0;1082.0;1518.0;15;c-2070 f-262;-7.558.617.456.476.000;3.679.535.838.191.940;6.666.666.666.666.660;;;
1957;c-2070 f-262.jpg;CAMACHO ANGARITA;1095.0;1523.0;1267.0;1644.0;1255.0;1661.0;1084.0;1540.0;16;c-2070 f-262;-7.558.633.333.037.470;3.678.004.649.197.510;62.5;;;
1958;c-2070 f-262.jpg;VARIOS;1455.0;1573.0;1617.0;1587.0;1612.0;1634.0;1452.0;1616.0;6;c-2070 f-262;-755.749.022.061.144;3.676.409.660.661.640;7.142.857.142.857.140;VAHITOS;Sitio;CATALOGO
1959;c-2070 f-262.jpg;ID CEMENTERIO LFINLA LOMA DE PARRA;412.0;1456.0;1056.0;1554.0;1050.0;1587.0;407.0;1493.0;34;c-2070 f-262;-7.560.802.071.334.640;3.680.141.933.835.570;50.0;;;
1960;c-2070 f-262.jpg;PALMASATO;1484.0;1623.0;1638.0;1647.0;1633.0;1673.0;1481.0;1653.0;9;c-2070 f-262;-7.557.398.136.554.890;3.674.814.672.125.770;7.777.777.777.777.770;PALMARITO;Sitio;CATALOGO
1961;c-2070 f-262.jpg;MAQUENCAL;2292.0;1780.0;2419.0;1656.0;2444.0;1677.0;2317.0;1803.0;9;c-2070 f-262;-7.554.832.484.220.900;36.698.064.081.231.500;100.0;MAQUENCAL;Sitio;CATALOGO
1962;c-2070 f-262.jpg;ESTACION METEREDIDGICA;444.0;1537.0;986.0;1615.0;979.0;1660.0;438.0;1582.0;22;c-2070 f-262;-7.560.700.461.341.220;36.775.580.524.074.600;5.909.090.909.090.900;;;
1963;c-2070 f-262.jpg;IMARIA;1357.0;1674.0;1437.0;1679.0;1435.0;1701.0;1357.0;1693.0;6;c-2070 f-262;-7.557.801.401.216.300;36.731.877.838.191.900;7.142.857.142.857.140;SAMARIA;Sitio;CATALOGO
1964;c-2070 f-262.jpg;ZANJA NEGRA;1577.0;1727.0;1683.0;1807.0;1669.0;1825.0;1564.0;1746.0;11;c-2070 f-262;-7.557.102.832.511.500;3.671.497.095.971.170;7.272.727.272.727.270;AGUA NEGRA;Quebrada;CATALOGO
1965;c-2070 f-262.jpg;EL LIMON;450.0;1585.0;658.0;1624.0;649.0;1668.0;442.0;1625.0;8;c-2070 f-262;-7.560.681.409.467.450;3.676.026.863.413.030;87.5;EL LIMÓN;Vereda;CATALOGO
1966;c-2070 f-262.jpg;DISTR SUR CHAPARRAL;1338.0;1699.0;1668.0;1718.0;1666.0;1744.0;1338.0;1722.0;19;c-2070 f-262;-7.557.861.732.149.900;36.723.902.895.512.600;631.578.947.368.421;;;
1967;c-2070 f-262.jpg;NUEVAS;1158.0;1788.0;1236.0;1804.0;1231.0;1825.0;1154.0;1806.0;6;c-2070 f-262;-755.843.328.836.292;36.695.512.099.574.100;8.333.333.333.333.330;CUEVAS;Cañada;CATALOGO
1968;c-2070 f-262.jpg;LA PRIMAVERA;1351.0;1815.0;1462.0;1912.0;1449.0;1927.0;1338.0;1829.0;12;c-2070 f-262;-7.557.820.453.090.070;36.686.899.161.480.500;7.333.333.333.333.330;NUEVA PRIMAVERA;Vereda;CATALOGO
1969;c-2070 f-262.jpg;LORBAL;1122.0;1821.0;1213.0;1834.0;1210.0;1854.0;1121.0;1838.0;6;c-2070 f-262;-7.558.547.599.605.520;3.668.498.517.523.740;7.142.857.142.857.140;LORITAL;Quebrada;CATALOGO
1970;c-2070 f-262.jpg;PAZARSOY;946.0;1818.0;1062.0;1838.0;1058.0;1869.0;940.0;1851.0;8;c-2070 f-262;-7.559.106.454.569.360;36.685.942.168.358.900;75.0;PATARROY;Sitio;CATALOGO
1971;c-2070 f-262.jpg;BAN QUIO;1077.0;1833.0;1171.0;1837.0;1169.0;1861.0;1077.0;1856.0;8;c-2070 f-262;-7.558.690.488.658.770;36.681.157.202.751.300;75.0;BANQUEO;Vereda;CATALOGO
1972;c-2070 f-262.jpg;RSTA LES;1332.0;1851.0;1426.0;1926.0;1404.0;1956.0;1310.0;1879.0;8;c-2070 f-262;-7.557.880.784.023.660;36.675.415.244.022.200;6.666.666.666.666.660;;;
1973;c-2070 f-262.jpg;PELARCO;1246.0;1894.0;1373.0;1730.0;1411.0;1758.0;1282.0;1921.0;7;c-2070 f-262;-7.558.153.860.880.990;36.661.698.342.613.800;7.142.857.142.857.140;PELAYO;Sitio;CATALOGO
1974;c-2070 f-262.jpg;OSCURA;1776.0;1992.0;1798.0;1872.0;1835.0;1879.0;1813.0;1999.0;6;c-2070 f-262;-7.556.470.945.364.890;3.663.043.656.731.080;100.0;OSCURA;Quebrada;CATALOGO
1975;c-2070 f-262.jpg;LELIMON;1342.0;1930.0;1543.0;1969.0;1531.0;2024.0;1333.0;1975.0;7;c-2070 f-262;-7.557.849.030.900.720;36.650.214.425.155.500;6.666.666.666.666.660;;;
1976;c-2070 f-262.jpg;ESQUINAS;1041.0;1894.0;1152.0;1908.0;1150.0;1925.0;1040.0;1911.0;8;c-2070 f-262;-7.558.804.799.901.380;36.661.698.342.613.800;75.0;QUINAS;Sitio;CATALOGO
1977;c-2070 f-262.jpg;MARCOS;1721.0;1999.0;1749.0;1926.0;1782.0;1936.0;1754.0;2009.0;6;c-2070 f-262;-7.556.645.587.541.090;3.662.820.358.336.060;7.142.857.142.857.140;MARACAS;Río;CATALOGO
1978;c-2070 f-262.jpg;BINQUEDA;1051.0;1910.0;1157.0;1924.0;1154.0;1944.0;1048.0;1930.0;8;c-2070 f-262;-7.558.773.046.778.430;3.665.659.437.929.900;75.0;BÚSQUEDA;Quebrada;CATALOGO
1979;c-2070 f-262.jpg;JARDINCITO;1386.0;1972.0;1477.0;2034.0;1462.0;2060.0;1369.0;1989.0;10;c-2070 f-262;-7.557.709.317.159.760;3.663.681.652.145.430;7.692.307.692.307.690;EL JARDINCITO;Sitio;CATALOGO
1980;c-2070 f-262.jpg;SECTOR SP;1201.0;1973.0;1356.0;1988.0;1353.0;2016.0;1199.0;2006.0;9;c-2070 f-262;-7.558.296.749.934.250;36.636.497.523.747.100;6.363.636.363.636.360;;;
1981;c-2070 f-262.jpg;LO APROLA VIRGEN;1036.0;1978.0;1316.0;2013.0;1312.0;2040.0;1032.0;2003.0;16;c-2070 f-262;-7.558.820.676.462.850;3.663.490.253.521.120;7.058.823.529.411.760;LOMA DE LA VIRGEN;Sitio;CATALOGO
1982;c-2070 f-262.jpg;ALOS PINOS;1849.0;2089.0;1918.0;2172.0;1903.0;2185.0;1834.0;2102.0;10;c-2070 f-262;-755.623.914.756.739;3.659.949.378.971.500;90.0;LOS PINOS;Sitio;CATALOGO
1983;c-2070 f-262.jpg;PARAISSO;1690.0;2130.0;1751.0;2028.0;1786.0;2046.0;1734.0;2151.0;8;c-2070 f-262;-7.556.744.022.222.220;36.586.414.883.720.900;75.0;PARAÍSO;Vereda;CATALOGO
1984;c-2070 f-262.jpg;MONSERRITE;1834.0;2141.0;1937.0;2242.0;1915.0;2265.0;1812.0;2162.0;10;c-2070 f-262;-7.556.286.777.251.800;36.582.905.908.942.000;90.0;MONSERRATE;Vereda;CATALOGO
1985;c-2070 f-262.jpg;MAYODI;1233.0;2136.0;1239.0;2045.0;1260.0;2047.0;1251.0;2138.0;6;c-2070 f-262;-755.819.513.994.083;36.584.500.897.477.800;6.666.666.666.666.660;;;
1986;c-2070 f-262.jpg;ELJARDIN;1375.0;2168.0;1427.0;2056.0;1454.0;2067.0;1404.0;2181.0;8;c-2070 f-262;-7.557.744.245.595.000;36.574.292.970.848.300;7.777.777.777.777.770;EL JARDÍN;Sitio;CATALOGO
1987;c-2070 f-262.jpg;BRUCELAS;679.0;2084.0;876.0;2103.0;870.0;2146.0;674.0;2122.0;8;c-2070 f-262;-7.559.954.262.952.000;36.601.088.778.250.800;87.5;BRUSELAS;Sitio;CATALOGO
1988;c-2070 f-262.jpg;MUERTOG;1425.0;2180.0;1557.0;2291.0;1532.0;2320.0;1413.0;2201.0;7;c-2070 f-262;-7.557.585.479.980.270;36.570.464.998.362.200;7.142.857.142.857.140;PUERTO;Cuchilla;CATALOGO
1989;c-2070 f-262.jpg;EL CHORRO;1423.0;2182.0;1513.0;2059.0;1543.0;2082.0;1452.0;2204.0;9;c-2070 f-262;-7.557.591.830.604.860;3.656.982.700.294.790;8.181.818.181.818.180;EL CHORRITO;Sitio;CATALOGO
1990;c-2070 f-262.jpg;LO TAM BI;1681.0;2210.0;1780.0;2088.0;1797.0;2106.0;1705.0;2227.0;9;c-2070 f-262;-7.556.772.600.032.870;36.560.895.067.147.000;60.0;;;
1991;c-2070 f-262.jpg;ARAISO;1734.0;2226.0;2014.0;2273.0;2006.0;2316.0;1728.0;2267.0;6;c-2070 f-262;-7.556.604.308.481.260;36.555.791.103.832.200;7.142.857.142.857.140;PARAÍSO;Vereda;CATALOGO
1992;c-2070 f-262.jpg;OLA TIGRA;1467.0;2222.0;1591.0;2079.0;1622.0;2107.0;1499.0;2251.0;9;c-2070 f-262;-7.557.452.116.863.900;36.557.067.094.660.900;8.888.888.888.888.880;LA TIGRA;Sitio;CATALOGO
1993;c-2070 f-262.jpg;LAS MICAS;1085.0;2228.0;1234.0;2183.0;1240.0;2203.0;1091.0;2249.0;9;c-2070 f-262;-755.866.508.616.042;36.555.153.108.417.900;7.777.777.777.777.770;LAS VIGAS;Quebrada;CATALOGO
1994;c-2070 f-262.jpg;EL VERGEL;1042.0;2227.0;1156.0;2179.0;1164.0;2197.0;1048.0;2246.0;9;c-2070 f-262;-7.558.801.624.589.080;36.555.472.106.125.100;7.777.777.777.777.770;EL VERDE;Cuchilla;CATALOGO
1995;c-2070 f-262.jpg;LOS ANGEL;2391.0;2412.0;2636.0;2435.0;2629.0;2500.0;2384.0;2474.0;9;c-2070 f-262;-7.554.518.128.303.740;36.496.457.530.298.000;7.272.727.272.727.270;LOS ÁNGELES;Sitio;CATALOGO
1996;c-2070 f-262.jpg;LA PALOMERA;992.0;2247.0;1172.0;2279.0;1167.0;2307.0;992.0;2275.0;11;c-2070 f-262;-7.558.960.390.203.810;3.654.909.215.198.160;75.0;LA PALMERITA;Sitio;CATALOGO
1997;c-2070 f-262.jpg;MORROLOS;1215.0;2301.0;1335.0;2204.0;1351.0;2229.0;1231.0;2321.0;8;c-2070 f-262;-755.825.229.556.213;36.531.866.275.794.300;75.0;MORROCOY;Sitio;CATALOGO
1998;c-2070 f-262.jpg;LA COLORADA;1584.0;2366.0;1646.0;2180.0;1670.0;2188.0;1607.0;2375.0;11;c-2070 f-262;-7.557.080.605.325.440;36.511.131.424.828.000;7.272.727.272.727.270;LA FLORIDA;Vereda;CATALOGO
1999;c-2070 f-262.jpg;VILLA MARIA;1020.0;2307.0;1181.0;2336.0;1176.0;2363.0;1015.0;2333.0;11;c-2070 f-262;-7.558.871.481.459.560;3.652.995.228.955.120;8.333.333.333.333.330;VILLA MARTHA;Sitio;CATALOGO
2000;c-2070 f-262.jpg;TU LUN;1029.0;2328.0;1112.0;2411.0;1091.0;2431.0;1011.0;2346.0;6;c-2070 f-262;-7.558.842.903.648.910;3.652.325.333.770.060;6.666.666.666.666.660;;;
2001;c-2070 f-262.jpg;LA CASSAUND;1619.0;2411.0;1695.0;2228.0;1724.0;2238.0;1640.0;2421.0;11;c-2070 f-262;-7.556.969.469.395.130;3.649.677.652.800.520;7.272.727.272.727.270;LA CASIANA;Caserío;CATALOGO
2002;c-2070 f-262.jpg;CALANCA;1205.0;2395.0;1317.0;2411.0;1314.0;2431.0;1204.0;2416.0;7;c-2070 f-262;-7.558.284.048.685.070;36.501.880.491.320.000;7.142.857.142.857.140;BLANCA;Laguna;CATALOGO
2003;c-2070 f-262.jpg;PUNTERALES;1110.0;2402.0;1389.0;2456.0;1378.0;2504.0;1101.0;2457.0;10;c-2070 f-262;-7.558.585.703.353.050;364.996.475.073.698;90.0;PUNTARALES;Sitio;CATALOGO
2004;c-2070 f-262.jpg;MESETA;1888.0;2502.0;2019.0;2517.0;2015.0;2549.0;1884.0;2533.0;6;c-2070 f-262;-7.556.115.310.387.900;3.646.774.773.665.240;100.0;MESETA;Sitio;CATALOGO
2005;c-2070 f-262.jpg;PARADERO;1137.0;2461.0;1299.0;2486.0;1294.0;2521.0;1131.0;2498.0;8;c-2070 f-262;-7.558.499.969.921.100;3.648.082.664.264.650;75.0;CAPADERO;Quebrada;CATALOGO
2006;c-2070 f-262.jpg;GRATULUNICHT;1383.0;2501.0;1564.0;2522.0;1560.0;2559.0;1379.0;2538.0;12;c-2070 f-262;-7.557.718.843.096.640;36.468.066.734.359.600;5.384.615.384.615.380;;;
2007;c-2070 f-262.jpg;BEGONIA;1951.0;2560.0;2169.0;2590.0;2162.0;2638.0;1944.0;2608.0;7;c-2070 f-262;-7.555.915.265.713.340;3.644.924.586.963.640;7.142.857.142.857.140;BETANIA;Sitio;CATALOGO
2008;c-1589 f-076.jpg;CHIPARCO;1897.0;1445.0;1995.0;1224.0;2047.0;1245.0;1942.0;1463.0;8;c-1589 f-076;-7.532.950.052.640.050;36.520.533.230.719.300;75.0;CHAPARRO;Vereda;CATALOGO
2009;c-1589 f-076.jpg;LOS LLANITOS;1613.0;1529.0;1829.0;1503.0;1832.0;1532.0;1616.0;1558.0;12;c-1589 f-076;-7.534.177.607.437.210;3.648.405.474.724.560;75.0;LOS PLATOS;Laguna;CATALOGO
2010;c-1589 f-076.jpg;LOSHOBOS;1949.0;1527.0;2122.0;1504.0;2126.0;1532.0;1953.0;1556.0;8;c-1589 f-076;-7.532.725.289.085.640;3.648.492.328.256.640;7.777.777.777.777.770;LOS HOYOS;Quebrada;CATALOGO
2011;c-1589 f-076.jpg;CHIPARCO;2019.0;1909.0;1999.0;1637.0;2060.0;1633.0;2075.0;1907.0;8;c-1589 f-076;-7.532.422.722.762.390;36.319.033.036.292.900;75.0;CHAPARRO;Vereda;CATALOGO
2012;c-1589 f-076.jpg;CUCHILLA LOMA DE APO;1838.0;1967.0;1891.0;1572.0;1934.0;1578.0;1882.0;1973.0;20;c-1589 f-076;-7.533.205.072.826.780;3.629.384.551.198.960;65.0;;;
2013;c-1589 f-076.jpg;LA RESBALOSA;1759.0;2005.0;2053.0;1992.0;2055.0;2044.0;1759.0;2055.0;12;c-1589 f-076;-753.354.654.053.445;36.277.343.340.894.300;75.0;RESBALOSA;Filo;CATALOGO
2014;c-1589 f-076.jpg;VEREDA;1576.0;2202.0;1702.0;2195.0;1704.0;2232.0;1578.0;2241.0;6;c-1589 f-076;-7.534.337.535.350.930;36.191.792.611.795.200;7.142.857.142.857.140;VERADAR;Sitio;CATALOGO
2015;c-1589 f-076.jpg;HORAS YUSARE;2388.0;2149.0;2406.0;1851.0;2462.0;1856.0;2438.0;2153.0;12;c-1589 f-076;-7.530.827.766.001.280;362.148.087.977.965;5.384.615.384.615.380;;;
2016;c-1589 f-076.jpg;LAS LAGUNAS;2065.0;2230.0;2248.0;2206.0;2252.0;2232.0;2068.0;2257.0;11;c-1589 f-076;-7.532.223.893.464.260;36.179.633.117.303.900;7.272.727.272.727.270;LAS DUNAS;Vereda;CATALOGO
2017;c-1589 f-076.jpg;ALTO LAS MINAS;2223.0;2281.0;2469.0;2250.0;2473.0;2277.0;2227.0;2313.0;14;c-1589 f-076;-7.531.540.958.048.930;3.615.748.546.662.340;100.0;ALTO LAS MINAS;Sitio;CATALOGO
2018;c-1589 f-076.jpg;CHIQUITO;2465.0;2301.0;2580.0;2285.0;2583.0;2331.0;2469.0;2345.0;8;c-1589 f-076;-7.530.494.943.045.710;36.148.800.113.415.400;87.5;CHIQUITA;Quebrada;CATALOGO
2019;c-1589 f-076.jpg;LOMA LA CAJA;1759.0;2451.0;1820.0;2209.0;1855.0;2216.0;1791.0;2460.0;12;c-1589 f-076;-753.354.654.053.445;36.083.659.964.355.100;75.0;LOMA DE PAJA;Sitio;CATALOGO
2020;c-1589 f-076.jpg;VARIOS;2545.0;2327.0;2711.0;2300.0;2717.0;2342.0;2551.0;2371.0;6;c-1589 f-076;-753.014.915.296.201;36.137.509.154.244.900;7.142.857.142.857.140;VAHITOS;Sitio;CATALOGO
2021;c-1589 f-076.jpg;AGUA AMAR;2484.0;2362.0;2621.0;2382.0;2619.0;2428.0;2481.0;2403.0;9;c-1589 f-076;-7.530.412.817.900.830;36.122.309.786.130.900;7.777.777.777.777.770;AGUAYAMAL;Sitio;CATALOGO
2022;c-1589 f-088.jpg;CHORRO EL DIABLO;837.0;657.0;1086.0;637.0;1089.0;680.0;840.0;703.0;16;c-1589 f-088;-7.529.164.956.112.220;3.653.167.576.871.650;75.0;HOYO DEL DIABLO;Ciénaga;CATALOGO
2023;c-1589 f-088.jpg;CHAPARRO;777.0;892.0;914.0;894.0;913.0;937.0;776.0;934.0;8;c-1589 f-088;-75.294.193.248.497;3.643.157.927.807.480;100.0;CHAPARRO;Vereda;CATALOGO
2024;c-1589 f-088.jpg;HOBRO LASCUENTES;698.0;941.0;873.0;1038.0;856.0;1079.0;670.0;962.0;16;c-1589 f-088;-7.529.754.243.687.370;36.410.708.094.919.700;62.5;;;
2025;c-1589 f-088.jpg;LAS BRISAS;850.0;991.0;988.0;978.0;990.0;1001.0;852.0;1014.0;10;c-1589 f-088;-7.529.109.842.885.770;36.389.410.969.251.300;100.0;LAS BRISAS;Sitio;CATALOGO
2026;c-1589 f-088.jpg;MUCHOS;673.0;1045.0;731.0;1119.0;706.0;1138.0;655.0;1062.0;6;c-1589 f-088;-7.529.860.230.661.320;3.636.641.007.352.940;8.333.333.333.333.330;LUCHOS;Sitio;CATALOGO
2027;c-1589 f-088.jpg;LOMA EL CHAPARE;716.0;1047.0;875.0;1174.0;859.0;1195.0;700.0;1068.0;15;c-1589 f-088;-7.529.677.933.066.130;3.636.555.818.850.260;6.666.666.666.666.660;;;
